year,species,position,Abund,n_transect,Avg_abund_per_transect,Total_abund,rel_abund_by_side
2012,Metridium senile,exposed,0,1,0,5072,0
2012,Metridium senile,sheltered,25,3,8.333333333,16711,0.001496021
2012,Modiolus modiolus,exposed,0,1,0,5072,0
2012,Modiolus modiolus,sheltered,7,3,2.333333333,16711,4.19E-04
2012,Monostroma,exposed,0,1,0,5072,0
2012,Monostroma,sheltered,0,3,0,16711,0
2012,Mytilus edulis,exposed,1100,1,1100,5072,0.216876972
2012,Mytilus edulis,sheltered,292,3,97.33333333,16711,0.01747352
2012,Palmaria palmata,exposed,0,1,0,5072,0
2012,Palmaria palmata,sheltered,0,3,0,16711,0
2012,Petalonia fascia,exposed,0,1,0,5072,0
2012,Petalonia fascia,sheltered,0,3,0,16711,0
2012,Phymatolithon lenormandii,exposed,0,1,0,5072,0
2012,Phymatolithon lenormandii,sheltered,1413,3,471,16711,0.084555083
2012,Plumaria plumosa,exposed,0,1,0,5072,0
2012,Plumaria plumosa,sheltered,0,3,0,16711,0
2012,Polysiphonia (canopy),exposed,40,1,40,5072,0.007886435
2012,Polysiphonia (canopy),sheltered,507,3,169,16711,0.030339297
2012,Porphyra,exposed,3,1,3,5072,5.91E-04
2012,Porphyra,sheltered,0,3,0,16711,0
2012,Prasiola stipitata,exposed,0,1,0,5072,0
2012,Prasiola stipitata,sheltered,14,3,4.666666667,16711,8.38E-04
2012,Pylaiella littoralis,exposed,0,1,0,5072,0
2012,Pylaiella littoralis,sheltered,0,3,0,16711,0
2012,Ralfsia,exposed,0,1,0,5072,0
2012,Ralfsia,sheltered,0,3,0,16711,0
2012,Rhizoclonium tortuosum,exposed,0,1,0,5072,0
2012,Rhizoclonium tortuosum,sheltered,35,3,11.66666667,16711,0.002094429
2012,Saccharina latissima (canopy),exposed,0,1,0,5072,0
2012,Saccharina latissima (canopy),sheltered,0,3,0,16711,0
2012,Saccharina latissima (primary),exposed,0,1,0,5072,0
2012,Saccharina latissima (primary),sheltered,0,3,0,16711,0
2012,Schizoporella unicornis,exposed,0,1,0,5072,0
2012,Schizoporella unicornis,sheltered,3,3,1,16711,1.80E-04
2012,Scytosiphon lomentaria,exposed,0,1,0,5072,0
2012,Scytosiphon lomentaria,sheltered,0,3,0,16711,0
2012,Semibalanus balanoides,exposed,651,1,651,5072,0.128351735
2012,Semibalanus balanoides,sheltered,436,3,145.3333333,16711,0.026090599
2012,Shell hash,exposed,0,1,0,5072,0
2012,Shell hash,sheltered,278,3,92.66666667,16711,0.016635749
2012,Spirorbis,exposed,0,1,0,5072,0
2012,Spirorbis,sheltered,0,3,0,16711,0
2012,Spongomorpha aeruginosa,exposed,0,1,0,5072,0
2012,Spongomorpha aeruginosa,sheltered,0,3,0,16711,0
2012,Ulva intestinalis,exposed,0,1,0,5072,0
2012,Ulva intestinalis,sheltered,0,3,0,16711,0
2012,Ulva lactuca,exposed,6,1,6,5072,0.001182965
2012,Ulva lactuca,sheltered,0,3,0,16711,0
2012,Verrucaria,exposed,16,1,16,5072,0.003154574
2012,Verrucaria,sheltered,222,3,74,16711,0.013284663
2013,Acrosiphonia,exposed,0,1,0,4093,0
2013,Acrosiphonia,sheltered,0,2,0,13340,0
2013,Ahnfeltia plicata,exposed,0,1,0,4093,0
2013,Ahnfeltia plicata,sheltered,24,2,12,13340,0.0017991
2013,Alaria esculenta (canopy),exposed,0,1,0,4093,0
2013,Alaria esculenta (canopy),sheltered,0,2,0,13340,0
2013,Alaria esculenta (primary),exposed,0,1,0,4093,0
2013,Alaria esculenta (primary),sheltered,0,2,0,13340,0
2013,Anomia simplex,exposed,0,1,0,4093,0
2013,Anomia simplex,sheltered,0,2,0,13340,0
2013,Antithamnion,exposed,0,1,0,4093,0
2013,Antithamnion,sheltered,0,2,0,13340,0
2013,Aplidium,exposed,0,1,0,4093,0
2013,Aplidium,sheltered,0,2,0,13340,0
2013,Arthopyrenia,exposed,0,1,0,4093,0
2013,Arthopyrenia,sheltered,114,2,57,13340,0.008545727
2013,Ascophyllum nodosum (canopy),exposed,6,1,6,4093,0.001465917
2013,Ascophyllum nodosum (canopy),sheltered,2058,2,1029,13340,0.154272864
2013,Ascophyllum nodosum (primary),exposed,0,1,0,4093,0
2013,Ascophyllum nodosum (primary),sheltered,603,2,301.5,13340,0.045202399
2013,Audouinella,exposed,0,1,0,4093,0
2013,Audouinella,sheltered,0,2,0,13340,0
2013,Bare rock,exposed,1756,1,1756,4093,0.429025165
2013,Bare rock,sheltered,1928,2,964,13340,0.144527736
2013,Black zone,exposed,0,1,0,4093,0
2013,Black zone,sheltered,0,2,0,13340,0
2013,Bonnemaisonia hamifera,exposed,0,1,0,4093,0
2013,Bonnemaisonia hamifera,sheltered,0,2,0,13340,0
2013,Bonnemaisonia hamifera (Trailiella phase),exposed,0,1,0,4093,0
2013,Bonnemaisonia hamifera (Trailiella phase),sheltered,0,2,0,13340,0
2013,Botrylloides violaceus,exposed,0,1,0,4093,0
2013,Botrylloides violaceus,sheltered,0,2,0,13340,0
2013,Botryllus schlosseri,exposed,0,1,0,4093,0
2013,Botryllus schlosseri,sheltered,0,2,0,13340,0
2013,Ceramium virgatum (canopy),exposed,128,1,128,4093,0.031272905
2013,Ceramium virgatum (canopy),sheltered,36,2,18,13340,0.002698651
2013,Chaetomorpha,exposed,0,1,0,4093,0
2013,Chaetomorpha,sheltered,0,2,0,13340,0
2013,Chondrus crispus (canopy),exposed,215,1,215,4093,0.052528708
2013,Chondrus crispus (canopy),sheltered,130,2,65,13340,0.009745127
2013,Chondrus crispus (primary),exposed,228,1,228,4093,0.055704862
2013,Chondrus crispus (primary),sheltered,112,2,56,13340,0.008395802
2013,Chorda filum,exposed,0,1,0,4093,0
2013,Chorda filum,sheltered,0,2,0,13340,0
2013,Chordaria flagelliformis,exposed,0,1,0,4093,0
2013,Chordaria flagelliformis,sheltered,0,2,0,13340,0
2013,Cladophora,exposed,0,1,0,4093,0
2013,Cladophora,sheltered,0,2,0,13340,0
2013,Clathromorphum circumscriptum,exposed,2,1,2,4093,4.89E-04
2013,Clathromorphum circumscriptum,sheltered,58,2,29,13340,0.004347826
2013,Codium fragile (canopy),exposed,0,1,0,4093,0
2013,Codium fragile (canopy),sheltered,0,2,0,13340,0
2013,Codium fragile (primary),exposed,0,1,0,4093,0
2013,Codium fragile (primary),sheltered,3,2,1.5,13340,2.25E-04
2013,Colpomenia peregrina,exposed,0,1,0,4093,0
2013,Colpomenia peregrina,sheltered,61,2,30.5,13340,0.004572714
2013,Corallina officinalis,exposed,1,1,1,4093,2.44E-04
2013,Corallina officinalis,sheltered,337,2,168.5,13340,0.025262369
2013,Coralline (crust),exposed,0,1,0,4093,0
2013,Coralline (crust),sheltered,0,2,0,13340,0
2013,Cryptosula pallasiana,exposed,0,1,0,4093,0
2013,Cryptosula pallasiana,sheltered,12,2,6,13340,9.00E-04
2013,Cyanobacteria,exposed,908,1,908,4093,0.22184217
2013,Cyanobacteria,sheltered,918,2,459,13340,0.068815592
2013,Cystoclonium purpureum,exposed,0,1,0,4093,0
2013,Cystoclonium purpureum,sheltered,0,2,0,13340,0
2013,Diadumene lineata,exposed,0,1,0,4093,0
2013,Diadumene lineata,sheltered,0,2,0,13340,0
2013,Didemnum vexillum,exposed,0,1,0,4093,0
2013,Didemnum vexillum,sheltered,23,2,11.5,13340,0.001724138
2013,Dynamena pumila,exposed,0,1,0,4093,0
2013,Dynamena pumila,sheltered,37,2,18.5,13340,0.002773613
2013,Ectocarpus,exposed,0,1,0,4093,0
2013,Ectocarpus,sheltered,0,2,0,13340,0
2013,Elachista fucicola,exposed,2,1,2,4093,4.89E-04
2013,Elachista fucicola,sheltered,2,2,1,13340,1.50E-04
2013,Euthora cristata,exposed,0,1,0,4093,0
2013,Euthora cristata,sheltered,0,2,0,13340,0
2013,Fucus (canopy),exposed,0,1,0,4093,0
2013,Fucus (canopy),sheltered,0,2,0,13340,0
2013,Fucus (primary),exposed,28.5,1,28.5,4093,0.006963108
2013,Fucus (primary),sheltered,191,2,95.5,13340,0.014317841
2013,Fucus distichus (canopy),exposed,15,1,15,4093,0.003664794
2013,Fucus distichus (canopy),sheltered,30,2,15,13340,0.002248876
2013,Fucus spiralis (canopy),exposed,0,1,0,4093,0
2013,Fucus spiralis (canopy),sheltered,52,2,26,13340,0.003898051
2013,Fucus vesiculosus (canopy),exposed,96,1,96,4093,0.023454679
2013,Fucus vesiculosus (canopy),sheltered,450,2,225,13340,0.033733133
2013,Halichondria,exposed,0,1,0,4093,0
2013,Halichondria,sheltered,0,2,0,13340,0
2013,Hiatella arctica,exposed,0,1,0,4093,0
2013,Hiatella arctica,sheltered,0,2,0,13340,0
2013,Hildenbrandia rubra,exposed,60,1,60,4093,0.014659174
2013,Hildenbrandia rubra,sheltered,493,2,246.5,13340,0.036956522
2013,Leathesia marina,exposed,0,1,0,4093,0
2013,Leathesia marina,sheltered,24,2,12,13340,0.0017991
2013,Little round green things,exposed,0,1,0,4093,0
2013,Little round green things,sheltered,0,2,0,13340,0
2013,Mastocarpus stellatus (canopy),exposed,151,1,151,4093,0.036892255
2013,Mastocarpus stellatus (canopy),sheltered,1437,2,718.5,13340,0.107721139
2013,Mastocarpus stellatus (crust),exposed,42,1,42,4093,0.010261422
2013,Mastocarpus stellatus (crust),sheltered,109,2,54.5,13340,0.008170915
2013,Mastocarpus stellatus (primary),exposed,146,1,146,4093,0.035670657
2013,Mastocarpus stellatus (primary),sheltered,1247,2,623.5,13340,0.093478261
2013,Metridium senile,exposed,0,1,0,4093,0
2013,Metridium senile,sheltered,0,2,0,13340,0
2013,Modiolus modiolus,exposed,0,1,0,4093,0
2013,Modiolus modiolus,sheltered,0,2,0,13340,0
2013,Monostroma,exposed,0,1,0,4093,0
2013,Monostroma,sheltered,0,2,0,13340,0
2013,Mytilus edulis,exposed,0,1,0,4093,0
2013,Mytilus edulis,sheltered,0,2,0,13340,0
2013,Palmaria palmata,exposed,0,1,0,4093,0
2013,Palmaria palmata,sheltered,0,2,0,13340,0
2013,Petalonia fascia,exposed,0,1,0,4093,0
2013,Petalonia fascia,sheltered,0,2,0,13340,0
2013,Phymatolithon lenormandii,exposed,8,1,8,4093,0.001954557
2013,Phymatolithon lenormandii,sheltered,1566,2,783,13340,0.117391304
2013,Plumaria plumosa,exposed,0,1,0,4093,0
2013,Plumaria plumosa,sheltered,0,2,0,13340,0
2013,Polysiphonia (canopy),exposed,0,1,0,4093,0
2013,Polysiphonia (canopy),sheltered,94,2,47,13340,0.007046477
2013,Polysiphonia (primary),exposed,0,1,0,4093,0
2013,Polysiphonia (primary),sheltered,0,2,0,13340,0
2013,Porphyra,exposed,0,1,0,4093,0
2013,Porphyra,sheltered,0,2,0,13340,0
2013,Prasiola stipitata,exposed,0,1,0,4093,0
2013,Prasiola stipitata,sheltered,0,2,0,13340,0
2013,Pylaiella littoralis,exposed,0,1,0,4093,0
2013,Pylaiella littoralis,sheltered,0,2,0,13340,0
2013,Ralfsia,exposed,0,1,0,4093,0
2013,Ralfsia,sheltered,0,2,0,13340,0
2013,Red lichen,exposed,273,1,273,4093,0.066699243
2013,Red lichen,sheltered,559,2,279.5,13340,0.041904048
2013,Rhizoclonium tortuosum,exposed,0,1,0,4093,0
2013,Rhizoclonium tortuosum,sheltered,5,2,2.5,13340,3.75E-04
2013,Saccharina latissima (canopy),exposed,0,1,0,4093,0
2013,Saccharina latissima (canopy),sheltered,0,2,0,13340,0
2013,Saccharina latissima (primary),exposed,0,1,0,4093,0
2013,Saccharina latissima (primary),sheltered,0,2,0,13340,0
2013,Schizoporella unicornis,exposed,0,1,0,4093,0
2013,Schizoporella unicornis,sheltered,7,2,3.5,13340,5.25E-04
2013,Scytosiphon lomentaria,exposed,0,1,0,4093,0
2013,Scytosiphon lomentaria,sheltered,0,2,0,13340,0
2013,Semibalanus balanoides,exposed,0,1,0,4093,0
2013,Semibalanus balanoides,sheltered,16,2,8,13340,0.0011994
2013,Shell hash,exposed,0,1,0,4093,0
2013,Shell hash,sheltered,12,2,6,13340,9.00E-04
2013,Spermothamnion repens,exposed,0,1,0,4093,0
2013,Spermothamnion repens,sheltered,0,2,0,13340,0
2013,Sphacelaria cirrosa,exposed,0,1,0,4093,0
2013,Sphacelaria cirrosa,sheltered,3,2,1.5,13340,2.25E-04
2013,Spirorbis,exposed,0,1,0,4093,0
2013,Spirorbis,sheltered,0,2,0,13340,0
2013,Spongomorpha aeruginosa,exposed,0,1,0,4093,0
2013,Spongomorpha aeruginosa,sheltered,0,2,0,13340,0
2013,Ulva intestinalis,exposed,0,1,0,4093,0
2013,Ulva intestinalis,sheltered,0,2,0,13340,0
2013,Ulva lactuca,exposed,1.5,1,1.5,4093,3.66E-04
2013,Ulva lactuca,sheltered,3,2,1.5,13340,2.25E-04
2013,Verrucaria,exposed,26,1,26,4093,0.006352309
2013,Verrucaria,sheltered,586,2,293,13340,0.043928036
2014,Acrosiphonia,exposed,0,1,0,4986,0
2014,Acrosiphonia,sheltered,0,3,0,17559,0
2014,Ahnfeltia plicata,exposed,0,1,0,4986,0
2014,Ahnfeltia plicata,sheltered,0,3,0,17559,0
2014,Alaria esculenta (canopy),exposed,0,1,0,4986,0
2014,Alaria esculenta (canopy),sheltered,0,3,0,17559,0
2014,Alaria esculenta (primary),exposed,0,1,0,4986,0
2014,Alaria esculenta (primary),sheltered,0,3,0,17559,0
2014,Anomia simplex,exposed,0,1,0,4986,0
2014,Anomia simplex,sheltered,0,3,0,17559,0
2014,Antithamnion,exposed,0,1,0,4986,0
2014,Antithamnion,sheltered,0,3,0,17559,0
2014,Aplidium,exposed,0,1,0,4986,0
2014,Aplidium,sheltered,0,3,0,17559,0
2014,Arthopyrenia,exposed,0,1,0,4986,0
2014,Arthopyrenia,sheltered,0,3,0,17559,0
2014,Ascophyllum nodosum (canopy),exposed,0,1,0,4986,0
2014,Ascophyllum nodosum (canopy),sheltered,2645,3,881.6666667,17559,0.150635002
2014,Ascophyllum nodosum (primary),exposed,0,1,0,4986,0
2014,Ascophyllum nodosum (primary),sheltered,300,3,100,17559,0.017085255
2014,Audouinella,exposed,0,1,0,4986,0
2014,Audouinella,sheltered,0,3,0,17559,0
2014,Bare rock,exposed,886,1,886,4986,0.177697553
2014,Bare rock,sheltered,3702,3,1234,17559,0.210832052
2014,Black zone,exposed,810,1,810,4986,0.162454874
2014,Black zone,sheltered,2462,3,820.6666667,17559,0.140212996
2014,Bonnemaisonia hamifera,exposed,0,1,0,4986,0
2014,Bonnemaisonia hamifera,sheltered,0,3,0,17559,0
2014,Bonnemaisonia hamifera (Trailiella phase),exposed,0,1,0,4986,0
2014,Bonnemaisonia hamifera (Trailiella phase),sheltered,0,3,0,17559,0
2014,Botrylloides violaceus,exposed,0,1,0,4986,0
2014,Botrylloides violaceus,sheltered,0,3,0,17559,0
2014,Botryllus schlosseri,exposed,0,1,0,4986,0
2014,Botryllus schlosseri,sheltered,0,3,0,17559,0
2014,Ceramium virgatum (canopy),exposed,145,1,145,4986,0.029081428
2014,Ceramium virgatum (canopy),sheltered,0,3,0,17559,0
2014,Chaetomorpha,exposed,0,1,0,4986,0
2014,Chaetomorpha,sheltered,4,3,1.333333333,17559,2.28E-04
2014,Chondrus crispus (canopy),exposed,21,1,21,4986,0.004211793
2014,Chondrus crispus (canopy),sheltered,157,3,52.33333333,17559,0.008941284
2014,Chondrus crispus (primary),exposed,17,1,17,4986,0.003409547
2014,Chondrus crispus (primary),sheltered,63,3,21,17559,0.003587904
2014,Chorda filum,exposed,0,1,0,4986,0
2014,Chorda filum,sheltered,0,3,0,17559,0
2014,Chordaria flagelliformis,exposed,0,1,0,4986,0
2014,Chordaria flagelliformis,sheltered,0,3,0,17559,0
2014,Cladophora,exposed,0,1,0,4986,0
2014,Cladophora,sheltered,3,3,1,17559,1.71E-04
2014,Clathromorphum circumscriptum,exposed,0,1,0,4986,0
2014,Clathromorphum circumscriptum,sheltered,0,3,0,17559,0
2014,Codium fragile (canopy),exposed,0,1,0,4986,0
2014,Codium fragile (canopy),sheltered,1,3,0.333333333,17559,5.70E-05
2014,Codium fragile (primary),exposed,0,1,0,4986,0
2014,Codium fragile (primary),sheltered,0,3,0,17559,0
2014,Colpomenia peregrina,sheltered,12,3,4,17559,6.83E-04
2014,Corallina officinalis,exposed,0,1,0,4986,0
2014,Corallina officinalis,sheltered,515,3,171.6666667,17559,0.029329688
2014,Coralline (crust),exposed,0,1,0,4986,0
2014,Coralline (crust),sheltered,53,3,17.66666667,17559,0.003018395
2014,Cryptosula pallasiana,exposed,0,1,0,4986,0
2014,Cryptosula pallasiana,sheltered,2,3,0.666666667,17559,1.14E-04
2014,Cyanobacteria,exposed,0,1,0,4986,0
2014,Cyanobacteria,sheltered,0,3,0,17559,0
2014,Cystoclonium purpureum,exposed,0,1,0,4986,0
2014,Cystoclonium purpureum,sheltered,0,3,0,17559,0
2014,Diadumene lineata,exposed,0,1,0,4986,0
2014,Diadumene lineata,sheltered,0,3,0,17559,0
2014,Didemnum vexillum,sheltered,5,3,1.666666667,17559,2.85E-04
2014,Dumontia concortum,sheltered,11,3,3.666666667,17559,6.26E-04
2014,Dynamena pumila,exposed,0,1,0,4986,0
2014,Dynamena pumila,sheltered,0,3,0,17559,0
2014,Ectocarpus,exposed,0,1,0,4986,0
2014,Ectocarpus,sheltered,0,3,0,17559,0
2014,Elachista fucicola,exposed,19,1,19,4986,0.00381067
2014,Elachista fucicola,sheltered,83,3,27.66666667,17559,0.004726921
2014,Euthora cristata,exposed,0,1,0,4986,0
2014,Euthora cristata,sheltered,0,3,0,17559,0
2014,Fucus (canopy),exposed,0,1,0,4986,0
2014,Fucus (canopy),sheltered,35,3,11.66666667,17559,0.00199328
2014,Fucus (primary),exposed,104,1,104,4986,0.020858404
2014,Fucus (primary),sheltered,47,3,15.66666667,17559,0.00267669
2014,Fucus distichus (canopy),exposed,821,1,821,4986,0.164661051
2014,Fucus distichus (canopy),sheltered,19,3,6.333333333,17559,0.001082066
2014,Fucus spiralis (canopy),exposed,112,1,112,4986,0.022462896
2014,Fucus spiralis (canopy),sheltered,42,3,14,17559,0.002391936
2014,Fucus vesiculosus (canopy),exposed,15,1,15,4986,0.003008424
2014,Fucus vesiculosus (canopy),sheltered,788,3,262.6666667,17559,0.044877271
2014,Halichondria,exposed,0,1,0,4986,0
2014,Halichondria,sheltered,0,3,0,17559,0
2014,Hiatella arctica,exposed,0,1,0,4986,0
2014,Hiatella arctica,sheltered,0,3,0,17559,0
2014,Hildenbrandia rubra,exposed,0,1,0,4986,0
2014,Hildenbrandia rubra,sheltered,555,3,185,17559,0.031607723
2014,Leathesia marina,exposed,0,1,0,4986,0
2014,Leathesia marina,sheltered,6,3,2,17559,3.42E-04
2014,Little round green things,exposed,0,1,0,4986,0
2014,Little round green things,sheltered,0,3,0,17559,0
2014,Mastocarpus stellatus (canopy),exposed,115,1,115,4986,0.023064581
2014,Mastocarpus stellatus (canopy),sheltered,1673,3,557.6666667,17559,0.095278774
2014,Mastocarpus stellatus (crust),exposed,0,1,0,4986,0
2014,Mastocarpus stellatus (crust),sheltered,22,3,7.333333333,17559,0.001252919
2014,Mastocarpus stellatus (primary),exposed,99,1,99,4986,0.019855596
2014,Mastocarpus stellatus (primary),sheltered,1357,3,452.3333333,17559,0.077282305
2014,Metridium senile,exposed,0,1,0,4986,0
2014,Metridium senile,sheltered,0,3,0,17559,0
2014,Modiolus modiolus,exposed,0,1,0,4986,0
2014,Modiolus modiolus,sheltered,3,3,1,17559,1.71E-04
2014,Monostroma,exposed,0,1,0,4986,0
2014,Monostroma,sheltered,0,3,0,17559,0
2014,Mytilus edulis,exposed,868,1,868,4986,0.174087445
2014,Mytilus edulis,sheltered,1,3,0.333333333,17559,5.70E-05
2014,Palmaria palmata,exposed,0,1,0,4986,0
2014,Palmaria palmata,sheltered,0,3,0,17559,0
2014,Petalonia fascia,exposed,0,1,0,4986,0
2014,Petalonia fascia,sheltered,0,3,0,17559,0
2014,Phymatolithon lenormandii,exposed,0,1,0,4986,0
2014,Phymatolithon lenormandii,sheltered,532,3,177.3333333,17559,0.030297853
2014,Plumaria plumosa,exposed,0,1,0,4986,0
2014,Plumaria plumosa,sheltered,0,3,0,17559,0
2014,Polysiphonia (canopy),exposed,0,1,0,4986,0
2014,Polysiphonia (canopy),sheltered,426,3,142,17559,0.024261063
2014,Porphyra,exposed,1,1,1,4986,2.01E-04
2014,Porphyra,sheltered,0,3,0,17559,0
2014,Prasiola stipitata,exposed,0,1,0,4986,0
2014,Prasiola stipitata,sheltered,9,3,3,17559,5.13E-04
2014,Pylaiella littoralis,exposed,0,1,0,4986,0
2014,Pylaiella littoralis,sheltered,0,3,0,17559,0
2014,Ralfsia,exposed,0,1,0,4986,0
2014,Ralfsia,sheltered,0,3,0,17559,0
2014,Rhizoclonium tortuosum,exposed,0,1,0,4986,0
2014,Rhizoclonium tortuosum,sheltered,35,3,11.66666667,17559,0.00199328
2014,Saccharina latissima (canopy),exposed,0,1,0,4986,0
2014,Saccharina latissima (canopy),sheltered,0,3,0,17559,0
2014,Saccharina latissima (primary),exposed,0,1,0,4986,0
2014,Saccharina latissima (primary),sheltered,0,3,0,17559,0
2014,Schizoporella unicornis,exposed,0,1,0,4986,0
2014,Schizoporella unicornis,sheltered,8,3,2.666666667,17559,4.56E-04
2014,Scytosiphon lomentaria,exposed,0,1,0,4986,0
2014,Scytosiphon lomentaria,sheltered,0,3,0,17559,0
2014,Semibalanus balanoides,exposed,923,1,923,4986,0.185118331
2014,Semibalanus balanoides,sheltered,1152,3,384,17559,0.065607381
2014,Shell hash,exposed,30,1,30,4986,0.006016847
2014,Shell hash,sheltered,589,3,196.3333333,17559,0.033544051
2014,Sphacelaria,sheltered,1,3,0.333333333,17559,5.70E-05
2014,Spirorbis,exposed,0,1,0,4986,0
2014,Spirorbis,sheltered,0,3,0,17559,0
2014,Spongomorpha aeruginosa,exposed,0,1,0,4986,0
2014,Spongomorpha aeruginosa,sheltered,0,3,0,17559,0
2014,Ulva intestinalis,exposed,0,1,0,4986,0
2014,Ulva intestinalis,sheltered,0,3,0,17559,0
2014,Ulva lactuca,exposed,0,1,0,4986,0
2014,Ulva lactuca,sheltered,0,3,0,17559,0
2014,Verrucaria,exposed,0,1,0,4986,0
2014,Verrucaria,sheltered,241,3,80.33333333,17559,0.013725155
2015,Acrosiphonia,exposed,0,2,0,9896,0
2015,Acrosiphonia,sheltered,1,3,0.333333333,15068,6.64E-05
2015,Ahnfeltia plicata,exposed,1,2,0.5,9896,1.01E-04
2015,Ahnfeltia plicata,sheltered,2,3,0.666666667,15068,1.33E-04
2015,Alaria esculenta (canopy),exposed,0,2,0,9896,0
2015,Alaria esculenta (canopy),sheltered,0,3,0,15068,0
2015,Alaria esculenta (primary),exposed,0,2,0,9896,0
2015,Alaria esculenta (primary),sheltered,0,3,0,15068,0
2015,Anomia simplex,exposed,0,2,0,9896,0
2015,Anomia simplex,sheltered,0,3,0,15068,0
2015,Antithamnion,exposed,0,2,0,9896,0
2015,Antithamnion,sheltered,0,3,0,15068,0
2015,Ascophyllum nodosum (canopy),exposed,7,2,3.5,9896,7.07E-04
2015,Ascophyllum nodosum (canopy),sheltered,1900,3,633.3333333,15068,0.126095036
2015,Ascophyllum nodosum (primary),exposed,0,2,0,9896,0
2015,Ascophyllum nodosum (primary),sheltered,171,3,57,15068,0.011348553
2015,Audouinella,exposed,0,2,0,9896,0
2015,Audouinella,sheltered,0,3,0,15068,0
2015,Bare rock,exposed,1454,2,727,9896,0.146928052
2015,Bare rock,sheltered,2842,3,947.3333333,15068,0.188611627
2015,Black zone,exposed,1888,2,944,9896,0.190784155
2015,Black zone,sheltered,2075,3,691.6666667,15068,0.137709052
2015,Bonnemaisonia hamifera,exposed,0,2,0,9896,0
2015,Bonnemaisonia hamifera,sheltered,0,3,0,15068,0
2015,Bonnemaisonia hamifera (Trailiella phase),exposed,0,2,0,9896,0
2015,Bonnemaisonia hamifera (Trailiella phase),sheltered,0,3,0,15068,0
2015,Botrylloides violaceus,exposed,0,2,0,9896,0
2015,Botrylloides violaceus,sheltered,0,3,0,15068,0
2015,Botryllus schlosseri,exposed,0,2,0,9896,0
2015,Botryllus schlosseri,sheltered,0,3,0,15068,0
2015,Ceramium virgatum (canopy),exposed,1185,2,592.5,9896,0.119745352
2015,Ceramium virgatum (canopy),sheltered,310,3,103.3333333,15068,0.020573401
2015,Ceramium virgatum (primary),exposed,391,2,195.5,9896,0.039510914
2015,Chaetomorpha,exposed,0,2,0,9896,0
2015,Chaetomorpha,sheltered,17,3,5.666666667,15068,0.001128219
2015,Chondrus crispus (canopy),exposed,416,2,208,9896,0.042037187
2015,Chondrus crispus (canopy),sheltered,265,3,88.33333333,15068,0.017586939
2015,Chondrus crispus (primary),exposed,400,2,200,9896,0.040420372
2015,Chondrus crispus (primary),sheltered,103,3,34.33333333,15068,0.006835678
2015,Chordaria flagelliformis,exposed,0,2,0,9896,0
2015,Chordaria flagelliformis,sheltered,1,3,0.333333333,15068,6.64E-05
2015,Cladophora,exposed,0,2,0,9896,0
2015,Cladophora,sheltered,7,3,2.333333333,15068,4.65E-04
2015,Codium fragile (canopy),exposed,0,2,0,9896,0
2015,Codium fragile (canopy),sheltered,2,3,0.666666667,15068,1.33E-04
2015,Codium fragile (primary),exposed,0,2,0,9896,0
2015,Codium fragile (primary),sheltered,1,3,0.333333333,15068,6.64E-05
2015,Colpomenia peregrina,exposed,0,2,0,9896,0
2015,Colpomenia peregrina,sheltered,111,3,37,15068,0.007366605
2015,Corallina officinalis,exposed,5,2,2.5,9896,5.05E-04
2015,Corallina officinalis,sheltered,955,3,318.3333333,15068,0.063379347
2015,Coralline (crust),exposed,31,2,15.5,9896,0.003132579
2015,Coralline (crust),sheltered,667,3,222.3333333,15068,0.044265994
2015,Cryptosula pallasiana,exposed,0,2,0,9896,0
2015,Cryptosula pallasiana,sheltered,0,3,0,15068,0
2015,Cystoclonium purpureum,exposed,0,2,0,9896,0
2015,Cystoclonium purpureum,sheltered,0,3,0,15068,0
2015,Diadumene lineata,exposed,0,2,0,9896,0
2015,Diadumene lineata,sheltered,0,3,0,15068,0
2015,Dumontia concortum,exposed,1,2,0.5,9896,1.01E-04
2015,Dumontia concortum,sheltered,1,3,0.333333333,15068,6.64E-05
2015,Dynamena pumila,exposed,0,2,0,9896,0
2015,Dynamena pumila,sheltered,0,3,0,15068,0
2015,Elachista fucicola,exposed,52,2,26,9896,0.005254648
2015,Elachista fucicola,sheltered,33,3,11,15068,0.002190072
2015,Euthora cristata,exposed,0,2,0,9896,0
2015,Euthora cristata,sheltered,0,3,0,15068,0
2015,Fucus (primary),exposed,114,2,57,9896,0.011519806
2015,Fucus (primary),sheltered,12,3,4,15068,7.96E-04
2015,Fucus distichus (canopy),exposed,96,2,48,9896,0.009700889
2015,Fucus distichus (canopy),sheltered,0,3,0,15068,0
2015,Fucus spiralis (canopy),exposed,3,2,1.5,9896,3.03E-04
2015,Fucus spiralis (canopy),sheltered,6,3,2,15068,3.98E-04
2015,Fucus vesiculosus (canopy),exposed,163,2,81.5,9896,0.016471302
2015,Fucus vesiculosus (canopy),sheltered,471,3,157,15068,0.031258296
2015,Halichondria,exposed,0,2,0,9896,0
2015,Halichondria,sheltered,0,3,0,15068,0
2015,Hiatella arctica,exposed,0,2,0,9896,0
2015,Hiatella arctica,sheltered,0,3,0,15068,0
2015,Hildenbrandia rubra,exposed,31,2,15.5,9896,0.003132579
2015,Hildenbrandia rubra,sheltered,878,3,292.6666667,15068,0.05826918
2015,Leathesia marina,exposed,0,2,0,9896,0
2015,Leathesia marina,sheltered,99,3,33,15068,0.006570215
